claim_id,equipment_id,dispatch_id,part_id,claim_date,claim_amount,approved_amount,status,denial_reason,claim_notes
CLM-9173,EQ-6994,,PRT-2090,01/18/2022,4122.55,4122.55,APPROVED,N/A,Claim for replacement part PRT-2090 under equipment warranty.
CLM-9174,EQ-7347,DISP-12386,PRT-2038,07-16-2023,1800.56,1800.56,APPROVED,N/A,Claim for replacement part PRT-2038 under equipment warranty.
CLM-9299,EQ-6089,,,06-06-2022,4213.63,4213.63,Approved,N/A,Claim for replacement part N/A under equipment warranty.
CLM-9811,EQ-6601,DISP-13482,PRT-2003,05/29/2022,302.17,302.17,APPROVED,N/A,Claim for replacement part PRT-2003 under equipment warranty.
CLM-9181,EQ-7006,,PRT-2021,2023/01/19,1965.25,NULL,Under Review,,Claim for replacement part PRT-2021 under equipment warranty.
CLM-10064,EQ-6382,DISP-12975,PRT-2089,2022-04-02,1675.13,0.0,Rejected,Improper installation by non-certified party,Claim for replacement part PRT-2089 under equipment warranty.
CLM-9158,EQ-5703,DISP-14544,PRT-2076,03/11/2024,1599.49,1599.49,Approved,N/A,Claim for replacement part PRT-2076 under equipment warranty.
CLM-9261,EQ-6315,DISP-14597,PRT-2083,03/19/2022,2472.43,2472.43,Approved,N/A,Claim for replacement part PRT-2083 under equipment warranty.
CLM-9472,EQ-6849,DISP-13613,PRT-2080,06/23/2022,4704.46,NULL,Under Review,,Claim for replacement part PRT-2080 under equipment warranty.
CLM-9051,EQ-5607,,PRT-2140,2023-03-19,610.54,610.54,APPROVED,N/A,Claim for replacement part PRT-2140 under equipment warranty.
CLM-10170,EQ-6668,DISP-12218,PRT-2113,2024-05-03,971.89,971.89,APPROVED,N/A,Claim for replacement part PRT-2113 under equipment warranty.
CLM-9502,EQ-5809,DISP-13955,PRT-2080,2022/09/02,2101.59,1630.46,Approved,N/A,Claim for replacement part PRT-2080 under equipment warranty.
CLM-9968,EQ-6116,DISP-14022,PRT-2078,04-28-2022,4104.9,0.0,Rejected,Normal wear and tear excluded,Claim for replacement part PRT-2078 under equipment warranty.
CLM-9871,EQ-5760,,PRT-2008,04-30-2022,3774.73,0.0,Rejected,Unauthorized modification detected,Claim for replacement part PRT-2008 under equipment warranty.
CLM-9322,EQ-5251,,,2022-01-13,2427.01,NULL,Pending,,Claim for replacement part N/A under equipment warranty.
CLM-10116,EQ-6395,,PRT-2050,02-15-2022,999.92,0.0,Rejected,Warranty expired prior to claim date,Claim for replacement part PRT-2050 under equipment warranty.
CLM-9932,EQ-6836,DISP-13042,,2022-02-24T00:00:00Z,1938.64,0.0,Rejected,Unauthorized modification detected,Claim for replacement part N/A under equipment warranty.
CLM-9696,EQ-6093,DISP-11698,PRT-2028,2023-04-04,1377.2,1377.2,Approved,<strong>N/A</strong>,Claim for replacement part PRT-2028 under equipment warranty.
CLM-9649,EQ-6505,DISP-13922,PRT-2070,2023-10-19T00:00:00Z,789.1,0.0,Rejected,Normal wear and tear excluded,Claim for replacement part PRT-2070 under equipment warranty.
CLM-10043,EQ-5892,DISP-10635,PRT-2093,01/25/2023,3471.56,NULL,Pending,,Claim for replacement part PRT-2093 under equipment warranty.
CLM-10093,EQ-7278,DISP-11232,PRT-2145,2022-10-23,3501.44,3501.44,Approved,N/A,Claim for replacement part PRT-2145 under equipment warranty.
CLM-9821,EQ-6420,DISP-10027,PRT-2059,2022-09-21T00:00:00Z,1629.05,0.0,Rejected,Unauthorized modification detected,Claim for replacement part PRT-2059 under equipment warranty.
CLM-9700,EQ-7492,,PRT-2098,08/05/2023,3907.87,3907.87,Approved,<div>N/A</div>,Claim for replacement part PRT-2098 under equipment warranty.
CLM-9025,EQ-7494,,PRT-2111,11-27-2023,2412.09,NULL,Pending,,Claim for replacement part PRT-2111 under equipment warranty.
CLM-9549,EQ-7074,DISP-11608,,2023/08/31,397.88,397.88,APPROVED,N/A,Claim for replacement part N/A under equipment warranty.
CLM-9712,EQ-6804,DISP-14754,,06/29/2024,3160.61,3160.61,Approved,N/A,Claim for replacement part N/A under equipment warranty.
CLM-9355,EQ-6292,DISP-13423,PRT-2103,03/15/2023,2285.48,NULL,Pending,,Claim   for   replacement   part   PRT-2103   under   equipment   warranty.
CLM-9769,EQ-5598,,,08/26/2023,3698.52,3698.52,Approved,N/A,Claim for replacement part N/A under equipment warranty.
CLM-9843,EQ-6679,DISP-10320,PRT-2041,03/11/2023,4677.78,4677.78,Approved,<strong>N/A</strong>,Claim for replacement part PRT-2041 under equipment warranty.
CLM-9404,EQ-6621,DISP-14806,PRT-2137,08-09-2024,4587.93,4587.93,Approved,N/A,   Claim for replacement part PRT-2137 under equipment warranty.
CLM-9244,EQ-7243,DISP-14200,,2022-08-21T00:00:00Z,3486.76,3486.76,APPROVED,N/A,Claim for replacement part N/A under equipment warranty.
CLM-10096,EQ-7079,DISP-10597,,04-20-2024,2893.78,0.0,Rejected,Unauthorized modification detected,Claim for replacement part N/A under equipment warranty.  
CLM-9616,EQ-5753,DISP-14593,PRT-2041,2023-01-31T00:00:00Z,3438.58,NULL,Under Review,,Claim for replacement part PRT-2041 under equipment warranty.
CLM-9256,EQ-7495,DISP-12774,PRT-2112,06-02-2024,753.7,0.0,Rejected,Unauthorized modification detected,Claim for replacement part PRT-2112 under equipment warranty.
CLM-10190,EQ-5540,,PRT-2090,2021-12-01T00:00:00Z,2531.82,2252.15,Approved,N/A,Claim for replacement part PRT-2090 under equipment warranty.
CLM-9149,EQ-5977,DISP-12723,PRT-2062,2022/12/07,2149.91,NULL,Under Review,,Claim for replacement part PRT-2062 under equipment warranty.
CLM-9774,EQ-6802,DISP-10561,PRT-2012,07/03/2024,865.87,865.87,APPROVED,N/A,Claim for replacement part PRT-2012 under equipment warranty.
CLM-10105,EQ-5190,DISP-10933,,2021-09-01,3907.21,3907.21,APPROVED,N/A,Claim for replacement part N/A under equipment warranty.
CLM-9482,EQ-5248,DISP-12946,PRT-2088,2023-10-15T00:00:00Z,1287.34,NULL,Under Review,,Claim for replacement part PRT-2088 under equipment warranty.
CLM-9037,EQ-5516,DISP-12822,PRT-2071,06/11/2023,3584.04,2230.98,Approved,N/A,Claim   for   replacement   part   PRT-2071   under   equipment   warranty.
CLM-9729,EQ-5599,DISP-12958,,2023-01-16T00:00:00Z,2084.69,2084.69,Approved,N/A,Claim for replacement part N/A under equipment warranty.
CLM-9439,EQ-6042,,,07/05/2024,2505.62,2505.62,Approved,N/A,Claim for replacement part N/A under equipment warranty.
CLM-9799,EQ-5533,DISP-12185,PRT-2018,01/16/2023,2390.69,NULL,Pending,,Claim for replacement part PRT-2018 under equipment warranty.
CLM-9808,EQ-7343,,PRT-2027,2024/03/21,1055.07,1055.07,APPROVED,N/A,Claim for replacement part PRT-2027 under equipment warranty.
CLM-9959,EQ-5387,DISP-10606,PRT-2119,11/24/2022,2620.44,NULL,Under Review,,Claim for replacement part PRT-2119 under equipment warranty.
CLM-9213,EQ-5902,DISP-12239,,2024-03-29T00:00:00Z,1892.64,1892.64,APPROVED,N/A,Claim for replacement part N/A under equipment warranty.
CLM-9247,EQ-5649,DISP-13586,,2022/06/10,1972.28,NULL,Under Review,,Claim for replacement part N/A under equipment warranty.
CLM-9133,EQ-5174,,,2024/06/18,2309.41,0.0,Rejected,Unauthorized modification detected,Claim for replacement part N/A under equipment warranty.  
CLM-9047,EQ-5123,DISP-14635,PRT-2031,12/13/2023,3312.49,3312.49,Approved,N/A,Claim for replacement part PRT-2031 under equipment warranty.
CLM-9859,EQ-6598,,,2021/12/25,2822.6,NULL,Pending,,Claim for replacement part N/A under equipment warranty.
CLM-9414,EQ-5561,DISP-11412,PRT-2123,11/30/2022,678.05,678.05,Under Review,N/A,Claim for replacement part PRT-2123 under equipment warranty.
CLM-9228,EQ-6699,DISP-10441,PRT-2068,2023-09-03,1446.47,NULL,Under Review,,Claim for replacement part PRT-2068 under equipment warranty.
CLM-9823,EQ-5281,DISP-10794,,2022/02/09,2132.96,2132.96,Approved,N/A,Claim for replacement part N/A under equipment warranty.  
CLM-9559,EQ-6864,DISP-11663,PRT-2106,05/03/2022,2429.19,NULL,Pending,,Claim for replacement part PRT-2106 under equipment warranty.
CLM-10183,EQ-5151,,,2024/05/26,3707.73,0.0,Rejected,Improper installation by non-certified party,Claim for replacement part N/A under equipment warranty.
CLM-10184,EQ-6311,DISP-11152,   ,03/10/2024,4371.14,4371.14,APPROVED,N/A,Claim for replacement part N/A under equipment warranty.
CLM-9709,EQ-7100,   ,PRT-2021,04-11-2024,2376.33,0.0,Rejected,Unauthorized modification detected,Claim for replacement part PRT-2021 under equipment warranty.  
CLM-9662,EQ-7500,DISP-11995,PRT-2019,2022-03-17,882.68,NULL,Under Review,,Claim for replacement part PRT-2019 under equipment warranty.
CLM-10131,EQ-5822,DISP-14885,,2021-10-10,2686.23,2686.23,Approved,<html><body>N/A</body></html>,Claim for replacement part N/A under equipment warranty.  
CLM-9952,EQ-5542,DISP-14936,PRT-2107,03/25/2022,2375.19,1194.12,APPROVED,N/A,Claim for replacement part PRT-2107 under equipment warranty.
CLM-9570,EQ-6670,DISP-12221,PRT-2010,11-05-2022,1926.31,NULL,Under Review,<strong></strong>,Claim for replacement part PRT-2010 under equipment warranty.
CLM-10009,EQ-5780,DISP-14644,PRT-2129,09/20/2023,4317.19,NULL,Under Review,,Claim for replacement part PRT-2129 under equipment warranty.
CLM-10143,EQ-5672,DISP-11067,PRT-2050,2023/05/25,2786.23,2458.29,Approved,N/A,Claim for replacement part PRT-2050 under equipment warranty.
CLM-10070,EQ-6238,DISP-12472,PRT-2018,06-27-2023,4265.11,4265.11,Approved,N/A,Claim for replacement part PRT-2018 under equipment warranty.
CLM-9398,EQ-5201,,,2023-03-19,703.83,0.0,Rejected,<b>Normal wear and tear excluded</b>,Claim for replacement part N/A under equipment warranty.
CLM-9747,EQ-7036,DISP-14462,,07/05/2024,3977.49,3977.49,APPROVED,<strong>N/A</strong>,Claim for replacement part N/A under equipment warranty.
CLM-9758,EQ-6091,DISP-11118,PRT-2124,02/21/2023,873.3,NULL,Pending,,  Claim for replacement part PRT-2124 under equipment warranty.  
CLM-9303,EQ-7322,DISP-12059,PRT-2032,2023/03/14,1269.91,NULL,Under Review,,Claim for replacement part PRT-2032 under equipment warranty.
CLM-9588,EQ-5144,,PRT-2011,01/15/2023,4212.12,4212.12,Approved,<html><body>N/A</body></html>,Claim for replacement part PRT-2011 under equipment warranty.
CLM-9960,EQ-7230,DISP-13696,PRT-2103,2024/01/30,4583.6,4583.6,Approved,N/A,Claim for replacement part PRT-2103 under equipment warranty.
CLM-9641,EQ-5824,,PRT-2036,2023-10-26T00:00:00Z,1827.35,1827.35,APPROVED,N/A,Claim for replacement part PRT-2036 under equipment warranty.  
CLM-9476,EQ-6355,DISP-11748,PRT-2150,2021/11/17,921.93,NULL,Under Review,,Claim for replacement part PRT-2150 under equipment warranty.
CLM-9527,EQ-7385,DISP-10685,PRT-2006,2022/05/23,3750.9,NULL,Under Review,<html></html>,Claim for replacement part PRT-2006 under equipment warranty.
CLM-9212,EQ-5285,DISP-13945,,11/14/2021,3740.41,0.0,Rejected,Warranty expired prior to claim date,Claim for replacement part N/A under equipment warranty.
CLM-9609,EQ-6853,DISP-11872,,2022-03-23,1064.24,584.23,APPROVED,N/A,Claim for replacement part N/A under equipment warranty.
CLM-9090,EQ-5310,DISP-11403,PRT-2041,09-01-2021,2470.29,2470.29,APPROVED,N/A,Claim for replacement part PRT-2041 under equipment warranty.
CLM-9046,EQ-6915,DISP-13078,PRT-2113,11/07/2023,4623.77,4623.77,APPROVED,N/A,Claim   for   replacement   part   PRT-2113   under   equipment   warranty.
CLM-9697,EQ-6871,DISP-14828,,01-20-2024,1882.51,NULL,Under Review,,Claim for replacement part N/A under equipment warranty.
CLM-9808,EQ-7343,,PRT-2027,2024/03/21,1055.07,1055.07,Approved,N/A,Claim for replacement part PRT-2027 under equipment warranty.
CLM-9012,EQ-7077,,NULL,04/01/2023,3173.29,NULL,Under Review,,Claim for replacement part N/A under equipment warranty.
CLM-10164,EQ-5626,DISP-10702,,09/11/2023,801.0,NULL,Under Review,,Claim for replacement part N/A under equipment warranty.
CLM-9805,EQ-6279,DISP-13143,PRT-2109,2021-08-25,2762.74,0.0,Rejected,Normal wear and tear excluded,Claim for replacement part PRT-2109 under equipment warranty.
CLM-9807,EQ-7148,DISP-11491,,03/01/2023,2174.69,NULL,Pending,,Claim for replacement part N/A under equipment warranty.
CLM-10059,EQ-6339,,,11-13-2021,542.35,NULL,Under Review,,Claim for replacement part N/A under equipment warranty.
CLM-9143,EQ-6183,,,2023-09-20T00:00:00Z,593.98,398.6,APPROVED,N/A,Claim for replacement part N/A under equipment warranty.
CLM-9328,EQ-7268,DISP-14208,PRT-2047,12-27-2023,3085.33,NULL,Pending,,Claim for replacement part PRT-2047 under equipment warranty.
CLM-9230,EQ-5525,DISP-13433,PRT-2137,2023-09-02,4358.57,NULL,Under Review,<b></b>,Claim for replacement part PRT-2137 under equipment warranty.
CLM-9135,EQ-6544,,PRT-2122,07-22-2023,4661.02,4350.93,APPROVED,N/A,Claim for replacement part PRT-2122 under equipment warranty.
CLM-10136,EQ-6450,DISP-10590,PRT-2042,07/25/2021,4606.04,NULL,Under Review,,Claim for replacement part PRT-2042 under equipment warranty.
CLM-10185,EQ-6922,DISP-14471,PRT-2113,2023/12/25,2466.82,NULL,Under Review,,Claim for replacement part PRT-2113 under equipment warranty.
CLM-9548,EQ-6952,DISP-13436,,2021/07/03,3994.59,0.0,Rejected,Unauthorized modification detected,Claim   for   replacement   part   N/A   under   equipment   warranty.
CLM-9967,EQ-5059,DISP-13278,PRT-2016,2022-10-07T00:00:00Z,2244.53,2244.53,APPROVED,N/A,Claim for replacement part PRT-2016 under equipment warranty.
CLM-10195,EQ-6197,DISP-10827,PRT-2043,2022/11/03,3941.08,NULL,Pending,,   Claim for replacement part PRT-2043 under equipment warranty.
CLM-9553,EQ-6756,DISP-11776,,05/31/2022,568.58,NULL,Under Review,,Claim for replacement part N/A under equipment warranty.
CLM-9637,EQ-5088,DISP-12373,PRT-2030,04/17/2022,4108.49,NULL,Pending,<html><body></body></html>,Claim for replacement part PRT-2030 under equipment warranty.
CLM-9543,EQ-6925,DISP-10768,,2022/10/09,1062.43,NULL,Pending,,Claim for replacement part N/A under equipment warranty.
CLM-9053,EQ-5158,DISP-12500,PRT-2121,2023-12-09T00:00:00Z,2372.33,NULL,Under Review,,Claim for replacement part PRT-2121 under equipment warranty.
CLM-9357,EQ-5009,DISP-11707,PRT-2064,2021-07-10,1754.14,1754.14,Approved,N/A,Claim for replacement part PRT-2064 under equipment warranty.
CLM-9587,EQ-6497,DISP-10961,PRT-2034,04/13/2022,2257.09,2257.09,APPROVED,N/A,Claim for replacement part PRT-2034 under equipment warranty.
CLM-9612,EQ-7249,DISP-14743,PRT-2081,2023/04/22,1892.52,NULL,Pending,<strong></strong>,Claim for replacement part PRT-2081 under equipment warranty.
CLM-9493,EQ-5137,,PRT-2019,2023-04-15T00:00:00Z,171.07,0.0,Rejected,Improper installation by non-certified party,Claim for replacement part PRT-2019 under equipment warranty.
CLM-9689,EQ-5448,DISP-11155,PRT-2037,2024-04-18T00:00:00Z,4581.55,NULL,Pending,,Claim for replacement part PRT-2037 under equipment warranty.
CLM-9237,EQ-5846,DISP-11604,PRT-2031,04/29/2024,807.27,NULL,Pending,,Claim for replacement part PRT-2031 under equipment warranty.
CLM-9208,EQ-7171,DISP-13497,PRT-2020,08-06-2023,4241.79,NULL,Pending,,Claim for replacement part PRT-2020 under equipment warranty.
CLM-9191,EQ-6349,DISP-12148,,08/06/2023,4264.11,NULL,Under Review,,Claim for replacement part N/A under equipment warranty.
CLM-9405,EQ-5381,DISP-11222,PRT-2077,2023/12/04,1880.3,NULL,Under Review,,Claim for replacement part PRT-2077 under equipment warranty.
CLM-9931,EQ-6433,DISP-11443,PRT-2089,2021-08-12T00:00:00Z,2907.99,NULL,Under Review,,Claim for replacement part PRT-2089 under equipment warranty.
CLM-9276,EQ-5730,,PRT-2100,2024-07-07,273.67,144.94,Approved,N/A,Claim for replacement part PRT-2100 under equipment warranty.
CLM-10089,EQ-6736,,PRT-2114,03/03/2022,257.81,257.81,Approved,N/A,Claim for replacement part PRT-2114 under equipment warranty.
CLM-9816,EQ-5517,DISP-12723,PRT-2005,2021-07-27,3074.15,0.0,Rejected,<html><body>Normal wear and tear excluded</body></html>,Claim for replacement part PRT-2005 under equipment warranty.
CLM-9396,EQ-6286,DISP-10371,PRT-2060,2021-08-20,4762.71,NULL,Pending,,Claim for replacement part PRT-2060 under equipment warranty.
CLM-9658,EQ-6521,DISP-10883,,07/16/2024,4152.67,NULL,Pending,,Claim for replacement part N/A under equipment warranty.
CLM-9761,EQ-5026,,,2023-01-03,3503.89,NULL,Pending,,Claim for replacement part N/A under equipment warranty.
CLM-9336,EQ-6450,,PRT-2051,2023/05/13,1566.01,NULL,Pending,,Claim for replacement part PRT-2051 under equipment warranty.
CLM-9150,EQ-6861,DISP-11549,PRT-2012,2022-07-16,2291.74,2291.74,APPROVED,N/A,Claim for replacement part PRT-2012 under equipment warranty.
CLM-9092,EQ-6413,DISP-10241,,08/26/2023,1205.32,NULL,Pending,,Claim for replacement part N/A under equipment warranty.
CLM-10005,EQ-7359,DISP-11298,PRT-2018,09/07/2021,1386.25,0.0,Rejected,Normal wear and tear excluded,Claim for replacement part PRT-2018 under equipment warranty.
CLM-9337,EQ-7428,DISP-13714,PRT-2086,04-09-2022,995.84,NULL,Pending,,   Claim for replacement part PRT-2086 under equipment warranty.
CLM-9315,EQ-5637,,,10/17/2022,2744.37,NULL,Under Review,<b></b>,Claim for replacement part N/A under equipment warranty.
CLM-9725,EQ-6482,DISP-10285,NULL,03/02/2022,827.87,827.87,Approved,N/A,Claim for replacement part N/A under equipment warranty.
CLM-9579,EQ-6358,DISP-13569,PRT-2124,2024-02-21,3881.3,NULL,Pending,,Claim for replacement part PRT-2124 under equipment warranty.
CLM-9752,EQ-5431,DISP-13997,PRT-2138,11-19-2023,739.57,739.57,Approved,<html><body>N/A</body></html>,Claim for replacement part PRT-2138 under equipment warranty.
CLM-10167,EQ-6000,DISP-11465,PRT-2030,06-16-2024,576.62,NULL,Pending,,Claim for replacement part PRT-2030 under equipment warranty.
CLM-9830,EQ-7253,DISP-14090,PRT-2149,2024-01-18T00:00:00Z,3387.24,NULL,Pending,,Claim for replacement part PRT-2149 under equipment warranty.
CLM-9869,EQ-7387,,PRT-2083,2022-10-21T00:00:00Z,4718.77,NULL,Pending,,Claim for replacement part PRT-2083 under equipment warranty.
CLM-9507,EQ-5797,DISP-12324,PRT-2032,2022/12/27,661.87,0.0,Rejected,Unauthorized modification detected,Claim for replacement part PRT-2032 under equipment warranty.
CLM-9267,EQ-5266,DISP-13178,NULL,2024/01/21,2885.32,NULL,Pending,,Claim for replacement part N/A under equipment warranty.
CLM-9901,EQ-6497,,PRT-2022,01/03/2022,672.21,0.0,Rejected,Normal wear and tear excluded,Claim for replacement part PRT-2022 under equipment warranty.
CLM-9973,EQ-7085,,NULL,11/22/2022,2934.97,2934.97,Approved,N/A,Claim for replacement part N/A under equipment warranty.
CLM-9852,EQ-5011,DISP-10692,,03-23-2023,3956.29,3956.29,Approved,N/A,  Claim for replacement part N/A under equipment warranty.  
CLM-9535,EQ-6624,DISP-10616,PRT-2082,2022-05-31T00:00:00Z,4102.3,4102.3,Approved,N/A,Claim for replacement part PRT-2082 under equipment warranty.
CLM-9815,EQ-5662,DISP-10194,PRT-2059,2022-09-10,3174.49,3174.49,Approved,<html><body>N/A</body></html>,Claim for replacement part PRT-2059 under equipment warranty.
CLM-9727,EQ-7473,DISP-14427,,2024-01-05T00:00:00Z,1025.55,0.0,Rejected,Unauthorized modification detected,Claim for replacement part N/A under equipment warranty.
CLM-9699,EQ-7135,,PRT-2084,07/14/2022,4005.45,NULL,Pending,,Claim for replacement part PRT-2084 under equipment warranty.
CLM-9532,EQ-5190,DISP-13835,PRT-2079,06-10-2024,735.29,735.29,Approved,N/A,Claim for replacement part PRT-2079 under equipment warranty.
CLM-9509,EQ-7256,DISP-14452,PRT-2103,09-05-2023,3320.66,NULL,Pending,,   Claim for replacement part PRT-2103 under equipment warranty.
CLM-10139,EQ-5001,DISP-11854,,07/03/2021,2748.4,NULL,Under Review,,Claim for replacement part N/A under equipment warranty.
CLM-10144,EQ-7484,DISP-10416,PRT-2031,2021-10-07T00:00:00Z,2954.5,2954.5,Approved,N/A,Claim for replacement part PRT-2031 under equipment warranty.
CLM-9368,EQ-6331,DISP-13029,PRT-2008,12-23-2022,1325.32,1325.32,Approved,N/A,Claim for replacement part PRT-2008 under equipment warranty.
CLM-9113,EQ-5968,DISP-10168,,01-02-2022,1149.54,1149.54,Approved,N/A,Claim for replacement part N/A under equipment warranty.
CLM-9263,EQ-7323,DISP-11807,PRT-2017,04/03/2022,2021.92,0.0,Rejected,Improper installation by non-certified party,Claim for replacement part PRT-2017 under equipment warranty.
CLM-10130,EQ-6441,DISP-10088,   ,2024-01-05,292.99,292.99,APPROVED,N/A,Claim for replacement part N/A under equipment warranty.
CLM-10142,EQ-5901,,PRT-2081,2021-08-23,4305.37,NULL,Under Review,,Claim for replacement part PRT-2081 under equipment warranty.
CLM-9735,EQ-5237,DISP-11894,PRT-2058,09/23/2022,3787.52,0.0,Rejected,Improper installation by non-certified party,Claim for replacement part PRT-2058 under equipment warranty.
CLM-9776,EQ-6020,DISP-10433,,03-22-2024,171.5,126.5,APPROVED,N/A,Claim for replacement part N/A under equipment warranty.
CLM-9218,EQ-6437,DISP-12533,PRT-2137,2021-11-27,701.34,NULL,Under Review,,Claim for replacement part PRT-2137 under equipment warranty.
CLM-9763,EQ-6074,DISP-12466,PRT-2109,12-17-2022,1975.48,1975.48,APPROVED,N/A,Claim for replacement part PRT-2109 under equipment warranty.
CLM-9779,EQ-7320,,PRT-2046,08-12-2023,1356.47,0.0,Rejected,Improper installation by non-certified party,Claim for replacement part PRT-2046 under equipment warranty.
CLM-9363,EQ-5805,DISP-14947,PRT-2142,11/17/2021,2536.93,0.0,Rejected,<b>Normal wear and tear excluded</b>,Claim for replacement part PRT-2142 under equipment warranty.
CLM-10159,EQ-7115,DISP-11323,,02-06-2023,4663.38,NULL,Under Review,<p></p>,  Claim for replacement part N/A under equipment warranty.  
CLM-9820,EQ-6816,DISP-11521,PRT-2094,2024-01-15T00:00:00Z,4166.93,4166.93,APPROVED,N/A,Claim for replacement part PRT-2094 under equipment warranty.
CLM-9845,EQ-6225,DISP-11193,PRT-2146,09-26-2023,1832.69,1832.69,APPROVED,N/A,Claim for replacement part PRT-2146 under equipment warranty.
CLM-9441,EQ-6429,DISP-13524,PRT-2122,2021/12/01,2872.96,NULL,Pending,<strong></strong>,Claim for replacement part PRT-2122 under equipment warranty.
CLM-9464,EQ-6926,DISP-11987,PRT-2146,2023-01-27T00:00:00Z,2132.42,2132.42,APPROVED,N/A,Claim for replacement part PRT-2146 under equipment warranty.
CLM-10147,EQ-6743,DISP-12350,,2022/06/16,2390.32,0.0,Rejected,<div>Normal wear and tear excluded</div>,Claim for replacement part N/A under equipment warranty.
CLM-9936,EQ-5018,DISP-14100,PRT-2120,03/29/2024,4176.62,2282.35,APPROVED,N/A,Claim for replacement part PRT-2120 under equipment warranty.
CLM-9023,EQ-5314,DISP-13964,PRT-2088,2022-01-21T00:00:00Z,1360.49,NULL,Under Review,,Claim for replacement part PRT-2088 under equipment warranty.
CLM-10078,EQ-6640,DISP-14315,,2022-07-07,2229.52,2069.98,APPROVED,N/A,Claim for replacement part N/A under equipment warranty.
CLM-9320,EQ-5229,DISP-10097,PRT-2060,2022-11-15T00:00:00Z,834.13,NULL,Under Review,,Claim for replacement part PRT-2060 under equipment warranty.
CLM-9540,EQ-5211,DISP-11238,PRT-2125,11/05/2022,2389.77,1204.72,APPROVED,N/A,Claim for replacement part PRT-2125 under equipment warranty.  
CLM-9069,EQ-7056,DISP-12220,PRT-2076,10/05/2021,4240.9,NULL,Under Review,,Claim for replacement part PRT-2076 under equipment warranty.
CLM-9707,EQ-5407,DISP-10749,PRT-2090,2023/11/22,3787.77,0.0,Rejected,Normal wear and tear excluded,Claim for replacement part PRT-2090 under equipment warranty.
CLM-9317,EQ-5210,DISP-13330,PRT-2006,02/17/2024,1142.36,1142.36,APPROVED,<div>N/A</div>,Claim for replacement part PRT-2006 under equipment warranty.
CLM-9777,EQ-6077,DISP-11338,PRT-2028,2021-12-07T00:00:00Z,153.48,NULL,Under Review,,Claim for replacement part PRT-2028 under equipment warranty.  
CLM-9152,EQ-5793,DISP-11022,PRT-2062,2024/03/21,4683.27,NULL,Under Review,,   Claim for replacement part PRT-2062 under equipment warranty.
CLM-10172,EQ-6619,DISP-12993,PRT-2010,08/31/2022,2187.47,NULL,Pending,,Claim for replacement part PRT-2010 under equipment warranty.
CLM-9514,EQ-5299,DISP-14072,,07/01/2022,647.6,647.6,APPROVED,N/A,Claim for replacement part N/A under equipment warranty.
CLM-9510,EQ-5770,DISP-14520,,2022-10-18T00:00:00Z,4617.32,4617.32,Approved,N/A,Claim for replacement part N/A under equipment warranty.
CLM-10023,EQ-5213,DISP-12914,PRT-2090,12/18/2022,1790.34,1790.34,Approved,<html>N/A</html>,Claim for replacement part PRT-2090 under equipment warranty.
CLM-10123,EQ-5970,DISP-14139,PRT-2092,2023-01-19,2602.87,0.0,Rejected,Unauthorized modification detected,Claim for replacement part PRT-2092 under equipment warranty.
CLM-9255,EQ-6375,DISP-11181,,2024/05/10,1170.19,NULL,Under Review,,Claim for replacement part N/A under equipment warranty.
CLM-9207,EQ-5894,DISP-10213,PRT-2032,2024-06-06T00:00:00Z,2935.57,2935.57,Approved,N/A,  Claim for replacement part PRT-2032 under equipment warranty.  
CLM-9657,EQ-7371,DISP-14125,PRT-2097,2021-12-04,3382.89,NULL,Pending,,Claim for replacement part PRT-2097 under equipment warranty.
CLM-10069,EQ-7403,DISP-14103,PRT-2045,2022/09/24,771.26,NULL,Pending,,Claim for replacement part PRT-2045 under equipment warranty.
CLM-9312,EQ-5420,DISP-12386,,07/04/2024,2390.03,2390.03,APPROVED,N/A,Claim for replacement part N/A under equipment warranty.
CLM-9199,EQ-6127,DISP-14992,PRT-2017,05/21/2024,590.08,NULL,Under Review,,Claim for replacement part PRT-2017 under equipment warranty.
CLM-9703,EQ-7460,DISP-10653,PRT-2078,04/28/2024,4649.13,4649.13,Under Review,N/A,Claim for replacement part PRT-2078 under equipment warranty.
CLM-9754,EQ-7497,DISP-13447,,2023/02/07,3706.93,NULL,Pending,<strong></strong>,Claim for replacement part N/A under equipment warranty.
CLM-9492,EQ-7179,DISP-11660,,2024-06-24T00:00:00Z,1253.74,NULL,Under Review,,Claim for replacement part N/A under equipment warranty.
CLM-9911,EQ-5241,DISP-14505,PRT-2109,02-23-2024,2259.64,0.0,Rejected,<div>Improper installation by non-certified party</div>,Claim for replacement part PRT-2109 under equipment warranty.
CLM-9854,EQ-6326,DISP-12621,,2023-05-06T00:00:00Z,564.29,564.29,Approved,N/A,Claim for replacement part N/A under equipment warranty.
CLM-9566,EQ-6226,DISP-13317,PRT-2055,01/22/2023,4703.31,NULL,Under Review,,Claim for replacement part PRT-2055 under equipment warranty.  
CLM-9909,EQ-6393,DISP-13164,PRT-2065,2021-09-06T00:00:00Z,4762.38,4762.38,APPROVED,N/A,Claim for replacement part PRT-2065 under equipment warranty.
CLM-9945,EQ-6208,DISP-11714,PRT-2129,10/02/2021,4501.2,4501.2,Approved,N/A,Claim for replacement part PRT-2129 under equipment warranty.
CLM-9246,EQ-6612,DISP-13773,,01-01-2024,2423.51,NULL,Under Review,,Claim for replacement part N/A under equipment warranty.
